UB40 Strange Fruit	B minor (10A)	134
UB40 Reefer Madness	A minor (8A)	101
UB40 Reefer Madness	A minor (8A)	101
Jacob Miller Keep On Knocking	D major (10B)	137
Jacob Miller Keep On Knocking	D major (10B)	137
Jacob Miller Knocking Version	B minor (10A)	139
Jacob Miller Knocking Version	B minor (10A)	139
Jacob Miller Each One Teach One	C major (8B)	133
Jacob Miller Each One Teach One	C major (8B)	133
Jacob Miller Each One Teach One Version	F minor (4A)	93
Jacob Miller Each One Teach One Version	F minor (4A)	93
Jacob Miller Girl Name Pat	Ab major (4B)	138
Jacob Miller Girl Name Pat Version	Ab major (4B)	138
Pink Floyd The Happiest Days Of Our Lives	A minor (8A)	104
Pink Floyd Another Brick In The Wall Part 1	C major (8B)	100
Pink Floyd Another Brick In The Wall Part 2	C major (8B)	104
Pink Floyd The Happiest Days Of Our Lives	A minor (8A)	104
Pink Floyd Mother	G major (9B)	135
Pink Floyd Another Brick In The Wall Part 2	C major (8B)	104
Pink Floyd Is There Anybody Out There?	A minor (8A)	119
Pink Floyd Hey You	C major (8B)	112
Pink Floyd Nobody Home	C major (8B)	207
Pink Floyd Is There Anybody Out There?	A minor (8A)	119
Pink Floyd Vera	E minor (9A)	35
Pink Floyd Nobody Home	C major (8B)	207
Pink Floyd Bring The Boys Back Home	C major (8B)	158
Pink Floyd Vera	E minor (9A)	35
Pink Floyd Comfortably Numb	B minor (10A)	127
Pink Floyd Bring The Boys Back Home	C major (8B)	158
Pink Floyd The Show Must Go On	G major (9B)	129
Pink Floyd Comfortably Numb	B minor (10A)	127
Pink Floyd The Trial	E minor (9A)	77
Pink Floyd Outside The Wall	C major (8B)	133
Pink Floyd Outside The Wall	C major (8B)	133
Pink Floyd Speak To Me	C# major (3B)	120
Pink Floyd Speak To Me	C# major (3B)	120
Pink Floyd Breathe	B minor (10A)	128
King Gizzard & The Lizard Wizard The River	E major (12B)	129
King Gizzard & The Lizard Wizard Infinite Rise	A minor (8A)	95
King Gizzard & The Lizard Wizard God Is In The Rhythm	E major (12B)	143
Yann Tiersen Cascade Street	C# minor (12A)	110
John Rowe Up A Height	F# minor (11A)	103
Yann Tiersen Not That Simple	G major (9B)	180
Manarchy Dirt Bomb	B minor (10A)	112
Yann Tiersen Summer Nursery Rhyme No. 2	E minor (9A)	124
Suibom Serum Feat. Kranium Filtron AMP VAR	C# major (3B)	100
Yann Tiersen Summer Nursery Rhyme No. 3	G major (9B)	117
Odic Force Moonlight Acid	E minor (9A)	124
Steely Dan Home At Last	G minor (6A)	63
Steely Dan I Got The News	A minor (8A)	121
Steely Dan Josie	E minor (9A)	122
Tenastelin & King Alpha Rasta Mission	A minor (8A)	144
Tenastelin & King Alpha Rasta Mission (Dub 1)	A minor (8A)	144
Alpha & Omega Rasta Woman	A minor (8A)	147
Bluetech Triangle (Retriangulated)	G minor (6A)	176
Bluetech Rubicon	E minor (9A)	92
Bluetech Prayers For Rain (Dub Mix)	A minor (8A)	156
Bluetech White Magnesia	G minor (6A)	106
Simon & Garfunkel Most Peculiar Man	C# major (3B)	65
Simon & Garfunkel April Come She Will	A major (11B)	102
Simon & Garfunkel We've Got A Groovey Thing Goin'	C minor (5A)	94
Simon & Garfunkel I Am A Rock	C major (8B)	114
Chinese Man Pandi Groove	A# minor (3A)	127
Chinese Man Searching For The Space Monkey	B major (1B)	92
Chinese Man Eight Y Cinco	D major (10B)	170
Leo Le Bug Washington Square	Ab major (4B)	76
Chinese Man I've Got That Tune	E minor (9A)	90
Chinese Man, Leo Le Bug Indi Groove	F minor (4A)	144
Chinese Man Skank In The Air	G major (9B)	164
Chinese Man, Le Yan Artichaut	D# minor (2A)	204
Bob Marley And The Wailers Kinky Reggae	F major (7B)	139
Bob Marley And The Wailers Slave Driver	B minor (10A)	136
Bob Marley And The Wailers Stir It Up	A major (11B)	150
Bob Marley And The Wailers 400 Years	G minor (6A)	146
Cut & Run Outta Space (Booty Space Mix)	F minor (4A)	120
Santana Coconut Grove	C major (8B)	119
Gaudi With Dennis Bovell Secret Service Dub	B minor (10A)	137
Gaudi With Mad Professor Future Sound Of Theremin	G major (9B)	110
Gaudi With Adrian Sherwood Butterfly Dub	B major (1B)	105
DJ Panik & M-Rode Truth & Rights	C# major (3B)	156
Ricky Tuff Feat. Dijeyow Herbalist	E minor (9A)	175
Run Tingz Cru Tempa	G major (9B)	88
Dijeyow & Jera Feel Good	G major (9B)	175
The Doors Alabama Song (Whisky Bar)	F major (7B)	171
The Doors Light My Fire	D# minor (2A)	125
The Doors Back Door Man	A major (11B)	177
The Doors I Looked At You	C major (8B)	149
The Doors End Of The Night	B minor (10A)	72
The Jimi Hendrix Experience Purple Haze	D major (10B)	109
The Jimi Hendrix Experience Foxey Lady	C# minor (12A)	98
St Germain Deep In It	Bb major (6B)	122
Tame Impala It Is Not Meant To Be	C major (8B)	102
Tame Impala Desire Be Desire Go	C# major (3B)	151
Tame Impala Alter Ego	C major (8B)	129
Tame Impala Lucidity	E major (12B)	147
Tame Impala Why Won't You Make Up Your Mind?	F major (7B)	129
Nirvana Dumb	F# major (2B)	114
Nirvana Something In The Way	Ab major (4B)	105
Psilocybe Project Dream Shaper	A major (11B)	145
DJ Jape du Marie & Jack Wax Rise Above This	C minor (5A)	126
Shivax Supernatural	C# major (3B)	145
The Congos Fisherman	E minor (9A)	174
The Congos Congoman	A# minor (3A)	100
The Congos Open Up The Gate	A minor (8A)	135
The Congos Children Crying	Ab major (4B)	140
UB40 King	Ab major (4B)	102
UB40 12 Bar	C major (8B)	139
UB40 Burden Of Shame	B minor (10A)	152
UB40 Adella	C major (8B)	136
Jacob Miller False Rasta	A# minor (3A)	123
Jacob Miller Hungry Town Scanc	F minor (4A)	102
Jacob Miller Who Say Jah No Dread	B minor (10A)	77
Jacob Miller Jah Dread	B minor (10A)	77
Clint Eastwood & General Saint Stop That Train	F# minor (11A)	173
Clint Eastwood & General Saint Monkey Man	A minor (8A)	153
Gunmen Chant Down Babylon	E minor (9A)	176
Gunmen Steppin Razor	G major (9B)	179
Gunmen Another Hit Song	G major (9B)	176
Gunmen Girls	C# major (3B)	176
Pink Floyd Empty Spaces	B major (1B)	96
Pink Floyd Young Lust	B minor (10A)	95
Pink Floyd One Of My Turns	C major (8B)	176
Pink Floyd Don't Leave Me Now	A minor (8A)	124
Pink Floyd Another Brick In The Wall Part 3	C major (8B)	104
Pink Floyd Goodbye Cruel World	D major (10B)	103
Pink Floyd In The Flesh	A major (11B)	151
Pink Floyd Run Like Hell	A major (11B)	117
Pink Floyd Waiting For The Worms	G major (9B)	76
Pink Floyd Stop	A minor (8A)	76
Pink Floyd On The Run	A major (11B)	165
Pink Floyd Time	A major (11B)	120
Bonecrusher vs. Sizzla Solid As A Rock (Breaks Mix)	A minor (8A)	132
Bonecrusher vs. Sizzla Solid As A Rock (DnB Mix)	A minor (8A)	132
Yann Tiersen The Room	A# minor (3A)	122
Yann Tiersen Introductory Movement	C major (8B)	106
Yann Tiersen The Mute Girl	G major (9B)	94
Yann Tiersen The Old Man Still Wants It	E major (12B)	124
Yann Tiersen Still Here	E minor (9A)	125
Indica Dubs Meets Shiloh Ites A New Flower (Dub Mix 3)	G# minor (1A)	128
Indica Dubs Meets Shiloh Ites A New Flower (Dub Mix 4)	G# minor (1A)	128
Wickaman & J.Majik Cassanova	Ab major (4B)	99
J.Majik & Wickaman C-Style	B minor (10A)	128
Capleton Prophet Rides Again (Extended Mix)	F# minor (11A)	87
Capleton Prophet Rides Again (Jungle Rmx)	F# minor (11A)	87
MJ12 Cosmic Watergate	G# minor (1A)	138
MJ12 Recovered Technologies	B minor (10A)	119
E-Z Rollers Skaface	C# major (3B)	177
E-Z Rollers So Good Tonight	C major (8B)	178
Mikkim Rub A Dub Rock	D major (10B)	177
Mikkim Rub A Dub Rock Instrumental	D major (10B)	177
Mikkim Break The Chains	E minor (9A)	175
Daddy Teacha & Uptones No More War	F minor (4A)	75
Daddy Teacha Mother Of All Versions	A major (11B)	142
Irie Ilodica Can't School Me Dub	C# minor (12A)	110
Irie Ilodica Don't Judge Verse 1	E minor (9A)	156
Irie Ilodica Don't Judge Verse 3	B minor (10A)	144
Irie Ilodica Save The Tree Verse 1	A major (11B)	120
Irie Ilodica Save The Tree Verse 3	D# minor (2A)	89
Irie Ilodica Blazin Verse 1	B minor (10A)	126
Irie Ilodica Blazin Verse 3	B minor (10A)	126
Irie Ilodica Dreadwise Verse 1	C major (8B)	92
Dirty Dubsters Feat. Top Cat Girls Pon Mi Mind (Original Mix)	A# minor (3A)	128
Dirty Dubsters Feat. Top Cat Girls Pon Mi Mind (LionDub Remix)	Bb major (6B)	178
Dirty Dubsters Feat. Top Cat Girls Pon Mi Mind (Spenda C Remix)	F# major (2B)	112
Burning Spear Marcus Garvey	G minor (6A)	92
Burning Spear Slavery Days	Bb major (6B)	143
Burning Spear The Invasion	A minor (8A)	147
Burning Spear Live Good	F major (7B)	73
Burning Spear Give Me	C major (8B)	134
Burning Spear Old Marcus Garvey	C major (8B)	129
Burning Spear Tradition	C# major (3B)	155
Burning Spear Jordan River	C# major (3B)	152
Burning Spear Red, Gold And Green	G major (9B)	148
Burning Spear Resting Place	C# major (3B)	76
Mumford & Sons Sigh No More	C major (8B)	148
Mumford & Sons The Cave	E major (12B)	142
Mumford & Sons Winter WInds	G major (9B)	84
Mumford & Sons Roll Away Your Stone	E major (12B)	137
Mumford & Sons White Blank Page	F# minor (11A)	124
Mumford & Sons I Gave You All	D minor (7A)	115
Mumford & Sons Little Lion Man	F major (7B)	139
Mumford & Sons Timshel	F major (7B)	83
Mumford & Sons Thistle & Weeds	D minor (7A)	175
Mumford & Sons Awake My Soul	D major (10B)	87
Mumford & Sons Dust Bowl Dance	F minor (4A)	115
Mumford & Sons After The Storm	G major (9B)	152
Johnny Clarke No Lick No Dub	F# major (2B)	126
Don Carlos Bosrock Dub	D major (10B)	78
King Tubby Take 5 Dub	Ab major (4B)	159
Locksley Castell Some Good Dub	A major (11B)	172
Leroy Smart Mr Rich Dub	C# major (3B)	134
Cornell Campbell Why Dub In Spring	F major (7B)	110
Tappa Zukie Dub Slave	F# minor (11A)	78
Horace Andy Start All Over Over Dub	Eb major (5B)	146
Don Carlos Big Mouth Dub	G major (9B)	140
The Aggrovators Dub Turn Back	A minor (8A)	95
King Tubby Upper 1st Street Dub	C# major (3B)	130
Ronnie Davis Dubbing You	A major (11B)	114
Pale Grey Billy	Bb major (6B)	150
Pale Grey Hunter	C# major (3B)	140
Pale Grey Loss	F minor (4A)	100
Pale Grey Grace	C# major (3B)	115
Pale Grey Late Night	A minor (8A)	92
Pale Grey Ghost	F minor (4A)	102
Pale Grey Blizzard	Ab major (4B)	106
Pale Grey Light	C major (8B)	64
Pale Grey Crow	A minor (8A)	150
Pale Grey Seasons	G minor (6A)	135
Pale Grey Wave	D major (10B)	112
The Wildlife Collective Sugar Me	Bb major (6B)	113
The Wildlife Collective Wadodem	G# minor (1A)	114
The Wildlife Collective No No No (You Don't Love Me)	G major (9B)	81
The Wildlife Collective Hail Up The Lion	G major (9B)	176
The Wildlife Collective Ragga Tip (Walk And Skank)	C# major (3B)	103
The Wildlife Collective Ragga Muffin	F# minor (11A)	151
The Wildlife Collective I Need A Dollar	F# minor (11A)	95
The Wildlife Collective Bad Bwoy	Bb major (6B)	113
Deekline and Ed Solo King Of The Bongo	G major (9B)	130
Deekline and Ed Solo Stickybuds Guaranteed	A# minor (3A)	176
Ed Solo and Deekline Sensi	B minor (10A)	87
Ed Solo and Deekline Ghost Town	G major (9B)	175
Ed Solo and Deekline Man Down	F minor (4A)	175
Ed Solo and Deekline Untold	F major (7B)	175
Sara Lugo ft. Protoje Really Like You (Jamie Bostron Remix)	F major (7B)	170
Sizzla I'm Living (Ed Solo & Stickybuds Remix)	B major (1B)	88
Ed Solo And Deekline Bad Boys (Benny Page Remix)	D major (10B)	105
Deekline Featuring Tippa Irie Pass Me The Dubplate (Benny Page Remix)	A# minor (3A)	175
Deekline And Ed Solo Paella / Blaze It Up	F# minor (11A)	88
RackNRuin Soundclash (Deekline & Ed Solo Rmx)	F major (7B)	77
Cain.1 and Wakcutt Night Nurse	D major (10B)	173
Slynk Bad Duppy Walk	A# minor (3A)	174
JFB Five On It	A# minor (3A)	174
Ed Solo Here I Come	E minor (9A)	175
Ed Solo Ganja Smuggling	A# minor (3A)	88
DJ Deekline & Ed Solo, Specimen A Have Some Fun (Club Mix)	C# minor (12A)	175
DJ Deekline & Ed Solo, Specimen A Let The Music Play	F major (7B)	98
Deekline & Ed Solo Bad Boys (Ben Snow & Jappa Remix)	E minor (9A)	88
Deekline & Ed Solo Bam Bam (Benny Page & Deekline Remix)	F major (7B)	88
Brian Brainstorm Footwork Skank	C# major (3B)	175
Brian Brainstorm Gunshot	A major (11B)	176
Zound & Ku We Got The Sound (Zound & Ku Remix)	F# major (2B)	200
DJ Dubb Hollow Earth	Ab major (4B)	125
DJ Dubb I'm A Versionist	C# major (3B)	170
Vandal Fyah Burn	D major (10B)	137
The DSC Haffi Get Gal	C major (8B)	82
Danger Marc Paradise	E major (12B)	78
Mandidextrous & Vandal Gals Dem Sugar	C# major (3B)	95
Vandal Run Off Ya Mouth	B minor (10A)	80
Suburbass Swing My Brain	B minor (10A)	185
Vandal & Radium Fatty Fatty	F# minor (11A)	98
Vandal Ghetto Thief	G major (9B)	187
Vandal Infiltrate	C# major (3B)	191
Vandal & Demolition Man Fire 2016	D major (10B)	174
Vandal & Shaggy Sweat Trough The Night	D major (10B)	96
Vandal & C3B Get Back	F# minor (11A)	184
Vandal & Beenie Man More Fire	B minor (10A)	102
Serial Killaz My Sound A Champion	B major (1B)	93
Serial Killaz Walk Like A Champion	E minor (9A)	180
Serial Killaz Worries Inna Dance (Revival Mix)	C# major (3B)	100
Serial Killaz Worries Inna Dance (Rockers Mix)	D minor (7A)	112
Serial Killaz Walk & Skank	D major (10B)	176
Serial Killaz Put It On	C# major (3B)	176
Kraftwerk Geiger Counter	A# minor (3A)	210
Kraftwerk Radioactivity	A minor (8A)	122
Kraftwerk Radioland	B major (1B)	78
Kraftwerk Airwaves	F minor (4A)	154
Kraftwerk Intermission	F minor (4A)	63
Kraftwerk News	C# major (3B)	105
Kraftwerk The Voice Of Energy	A# minor (3A)	68
Kraftwerk Antenna	D major (10B)	144
Kraftwerk Radio Stars	F# major (2B)	119
Kraftwerk Uranium	C# minor (12A)	91
Kraftwerk Transistor	C# major (3B)	110
Kraftwerk Ohm Sweet Ohm	Ab major (4B)	114
Kraftwerk Europe Endless	B major (1B)	110
Kraftwerk The Hall Of Mirrors	E major (12B)	189
Kraftwerk Showroom Dummies	C minor (5A)	125
Kraftwerk Trans Europe Express	C# major (3B)	108
Kraftwerk Metal On Metal	A# minor (3A)	107
Kraftwerk Abzug	C# major (3B)	107
Kraftwerk Franz Schubert	D major (10B)	112
Kraftwerk Endless Endless	G major (9B)	111
Kraftwerk Mitternacht	D major (10B)	108
Kraftwerk Morgenspaziergang	E minor (9A)	68
Terry T Jahoviah Ina Dub	E minor (9A)	98
Terry T Only You	A# minor (3A)	73
Demolition Man Fire (Serial Killaz Remix)	E minor (9A)	154
Demolition Man Fire (Kenny Ken & Mace Remix)	C# major (3B)	175
O.B.F. & Mr Williamz Mandela (Tribute To The Freedom Fighter) (Krak In Dub Rmx)	G major (9B)	140
Skinshape Sua Alma	F major (7B)	103
Skinshape In The End	Eb major (5B)	138
Skinshape Afande	F minor (4A)	170
Skinshape Kourou	D minor (7A)	90
Skinshape Lehin Ti Aye Ba Iku	A major (11B)	131
Visionary You Can't Surrender	B minor (10A)	158
Visionary I Know A Girl	G major (9B)	123
Ghetto Fabulous Oh Natty	C# minor (12A)	92
Dub Street Skankin' Dub	G major (9B)	164
Vibronics Rastaman's Story	Bb major (6B)	139
Vibronics Dub Advance	G major (9B)	125
Vibronics Jah Music	E minor (9A)	125
Vibronics Jah Dub	B minor (10A)	125
Vibronics Samsara	C# major (3B)	126
Vibronics Vintage Dub	A major (11B)	77
Vibronics Positive Direction	G# minor (1A)	77
Vibronics On Jah Side	A minor (8A)	135
Vibronics On Jah Dub	C major (8B)	135
Vibronics Mother Earth	B minor (10A)	125
Alpha & Omega Many Stories To Be Told	C# minor (12A)	121
Alpha & Omega vs The Disciples Jah Is Calling	B minor (10A)	131
Demolition Man & Krak In Dub Slow Motion	C major (8B)	174
Demolition Man & Krak In Dub Motion Dub	C minor (5A)	92
Prānā Scarab	C# major (3B)	145
Prānā Pneumatic	G major (9B)	144
Prānā Kiba	B major (1B)	143
Prānā Starchild	A minor (8A)	145
Kailash Higher (Original)	C# major (3B)	142
Kailash Higher (Bamboo Mix)	Ab major (4B)	180
Rotatum Phaze Din	Eb major (5B)	170
Rotatum Phaze Dub	C# major (3B)	98
Fak Scratch, Mooncat Ready Or Not	E minor (9A)	175
Kursiva, Mooncat Wissen	A# minor (3A)	174
Sky Distortion 2 Psychic Orient	Bb major (6B)	122
Sky Distortion 2 Sin Gravity	A# minor (3A)	198
Tame Impala Be Above It	E minor (9A)	119
Tame Impala Endors Toi	Eb major (5B)	129
Radikal Guru Spaced Out	D major (10B)	140
Radikal Guru Subconscious	G major (9B)	158
Prince Jammy Throne Of Blood	G minor (6A)	127
Prince Jammy Brothers Of The Blade	A major (11B)	129
Prince Jammy Shoalin Temple	B major (1B)	142
Prince Jammy Kamikazi	B major (1B)	133
Prince Jammy Oragami Black Belt	G minor (6A)	135
Prince Jammy Fist Of Fury	B minor (10A)	135
Prince Jammy Opium Den	C# minor (12A)	131
Prince Jammy Swords Of Vengeance	G major (9B)	131
Prince Jammy Downtown Shanghai Rock	D major (10B)	123
Prince Jammy Waterfront Gang War	B major (1B)	131
Pablo Moses Proverbs Extractions	C major (8B)	139
Pablo Moses It's A Trick	G major (9B)	76
Pablo Moses Pave The Way	Eb major (5B)	158
Pablo Moses I See It Everyday	F# major (2B)	130
Pablo Moses Sister	E major (12B)	113
MGMT Time To Pretend	D major (10B)	101
MGMT Weekend Wars	F major (7B)	77
MGMT The Youth	F major (7B)	111
MGMT Electric Feel	C# major (3B)	103
MGMT Kids	A major (11B)	123
MGMT 4th Dimensional Transition	A major (11B)	160
MGMT Pieces Of What	E minor (9A)	108
Moby South Side	E major (12B)	97
Moby Rushing	G major (9B)	170
Moby Bodyrock	F# minor (11A)	108
Moby Natural Blues	D# minor (2A)	108
Moby Machete	F# minor (11A)	134
Moby 7	B minor (10A)	89
Moby Run On	B major (1B)	97
Moby Down Slow	E major (12B)	82
Moby The Sky Is Broken	E minor (9A)	82
Moby My Weakness	E major (12B)	85
Tippa Irie Wicked & Wild (Dancehall Style)	B minor (10A)	100
Million Stylez Police In Helicopter (Frisk Mix)	D major (10B)	120
YT, Million Stylez, Tenor Fly, Blackout Ja & Mr Williamz Dubplate (Benny Page Remix)	C major (8B)	132
YT, Million Stylez, Tenor Fly, Blackout Ja & Mr Williamz Dubplate (Benny Page Dub)	G# minor (1A)	172
Turntable Dubbers I Say Yeah	D major (10B)	105
Turntable Dubbers Rasta Be Good	B minor (10A)	115
Viniselecta & U Stone Computer Dub	A minor (8A)	140
Viniselecta & U Stone Stone In My Heart	Bb major (6B)	137
Dj Panik & M-Rode 18 & Over	C# major (3B)	156
Dj Panik & M-Rode Shine Eyes Girl	C# major (3B)	131
Viniselecta and U Stone Feat. Jah Call Bless I	Ab major (4B)	89
Viniselecta and U Stone Feat. Jah Call Bless I (Dub Mix)	A# minor (3A)	125
UK Apache Concrete Jungle (Hip Hop Mix)	D major (10B)	135
Anetha Dishinibition	B major (1B)	144
Anetha Return Ticket	B minor (10A)	135
Cadency In Your Mind	C major (8B)	134
Spoonbill, Eastward Skyview	G major (9B)	160
Spoonbill Menagerie	C major (8B)	79
Spoonbill Coolabah	F minor (4A)	100
Spoonbill Chewy Onya Boot	F minor (4A)	93
Spoonbill Nodding Greenhood	A minor (8A)	82
Isaac Maya Another Meditation	C# minor (12A)	125
Fuzzy Logic Double Barrel	E major (12B)	147
Fuzzy Logic Spice Invader	F major (7B)	75
Makom.Rion / Mahom Long River	Bb major (6B)	82
Makom.Rion / Mahom Long River (Vibronics Remix)	G minor (6A)	110
Otmane Laamari / Mahom Mektoub	G major (9B)	138
Don Fe / Mahom Nay El Mektoub	G major (9B)	138
Ott A Load Up At Nunney Catch	E major (12B)	142
Ott Daisies And Rubies	A minor (8A)	126
Ott Signals From Bob	C# major (3B)	142
Ott 382 Seaside	D major (10B)	180
Ott Roflcopter	G# minor (1A)	137
Ott A Shower Of Sparks	E minor (9A)	115
Ott One Day I Wish To Have This Kind Of Time	F major (7B)	136
Ott Adrift In Hilbert Space	D major (10B)	140
Ott Owl Stretching Time	F# minor (11A)	146
Ott Squirrel And Biscuits	G major (9B)	170
Ott The Bicycle Of The Sky	E minor (9A)	103
Ott Ship Is Not A Child	G major (9B)	138
Gorillaz Intro	Bb major (6B)	135
Gorillaz Last Living Souls	A minor (8A)	137
Gorillaz O Green World	C major (8B)	123
Gorillaz Dirty Harry	A# minor (3A)	192
Gorillaz Feel Good Inc.	F# major (2B)	139
Gorillaz El Mañana	A minor (8A)	132
Gorillaz Every Planet We Reach Is Dead	E minor (9A)	88
Gorillaz Left Hand Suzuki Method	C# major (3B)	94
Gorillaz 19-2000 (The Wiseguys House Of Wisdom Remix)	F minor (4A)	130
Gorillaz Re-Hash	G major (9B)	100
Gorillaz 5/4	C major (8B)	96
Gorillaz Tomorrow Comes Today	F# major (2B)	93
Gorillaz New Genious (Brother)	G major (9B)	169
Gorillaz Clint Eastwood	A# minor (3A)	168
Gorillaz Man Research (Clapper)	G# minor (1A)	96
Gorillaz Punk	Ab major (4B)	154
Gorillaz Sound Check (Gravity)	G major (9B)	82
Gorillaz Double Bass	Ab major (4B)	165
Gorillaz Rock The House (Rock Da House)	D major (10B)	172
Gorillaz 19-2000	G major (9B)	90
Gorillaz Latin Simone (Que Pasa Contigo)	F# major (2B)	173
Danny Red Don Gorgon	A# minor (3A)	138
Boombastic Crew Gorgon Dub	D major (10B)	90
Mindfield Let's Get Stoned And Watch The Freaks	C major (8B)	142
Mindfield Green Worm	G major (9B)	147
Pink Floyd Cluster One	C major (8B)	104
Pink Floyd What Do You Want From Me	E major (12B)	104
Pink Floyd Poles Apart	G major (9B)	61
Pink Floyd Marooned	G major (9B)	74
Pink Floyd A Great Day For Freedom	C major (8B)	84
Pink Floyd Wearing The Inside Out	Bb major (6B)	122
Pink Floyd Take It Back	G major (9B)	112
Pink Floyd Coming Back To Life	C major (8B)	176
Pink Floyd Keep Talking	E minor (9A)	100
Pink Floyd Lost For Words	C major (8B)	96
Pink Floyd High Hopes	C minor (5A)	75
Pink Floyd One Of These Days	E major (12B)	104
Pink Floyd A Pillow Of Winds	A major (11B)	143
Pink Floyd Fearless	G major (9B)	144
Pink Floyd San Tropez	C major (8B)	122
Pink Floyd Seamus	D major (10B)	72
Pink Floyd Echoes	F# minor (11A)	134
Pink Floyd Welcome To The Machine	C major (8B)	133
Pink Floyd Have A Cigar	E minor (9A)	120
Pink Floyd Wish You Were Here	G major (9B)	123
Pink Floyd Pigs On The Wing (Part One)	G major (9B)	126
Pink Floyd Dogs	D minor (7A)	109
Pink Floyd Pigs (Three Different Ones)	E minor (9A)	129
Pink Floyd Sheep	A minor (8A)	135
Pink Floyd Pigs On The Wing (Part Two)	G major (9B)	126
Atlas Compass Error (Fluke Remix)	G major (9B)	170
Atlas Compass Error (Menace Remix)	G major (9B)	170
Cream Strange Brew	D major (10B)	106
Cream Sunshine Of Your Love	D major (10B)	115
Cream Tales Of Brave Ulysses	C minor (5A)	106
Cream Outside Woman Blues	A major (11B)	113
Cream Take It Back	D major (10B)	121
Cream Mother's Lament	G major (9B)	95
Guelewars Band Of Banjul Tasito	F# minor (11A)	147
Guelewars Band Of Banjul Honda	F# minor (11A)	147
Guelewars Band Of Banjul Wollou	C# minor (12A)	110
Guelewars Band Of Banjul Djaraama	Ab major (4B)	127
Guelewars Band Of Banjul Kele Fasane	C# major (3B)	101
Elysium Monzoon (Edit)	E major (12B)	69
Endora Joy	C# major (3B)	140
Nervasystem Donovan's Brain	G major (9B)	140
Nüw Idol CS Gas	C# minor (12A)	166
Syb Unity Nettwerk Life Support System (Mindscape Mix)	A# minor (3A)	98
Satori Liquid Sky	A# minor (3A)	124
Etnica Full On (Edit)	C# major (3B)	160
Shanti Druid Insect-A-Traction	B major (1B)	140
Krafty Kuts & Featurecast Monkey Dance	F major (7B)	128
Dope Ammo & Run Tingz Cru Featuring Virgo Don Time Fi Dance	C minor (5A)	105
Kursiva Featuring Jahba & Clasiko High Vibes	A minor (8A)	92
Isaac Maya Featuring Blackout J.a. Baba Boom	C minor (5A)	90
La Phaze Jungleman	E minor (9A)	171
DJ Dee Kline Pass Me The Rizzla	C minor (5A)	106
Phibes Paper Planes	G minor (6A)	128
Kursiva Give It To Me	G major (9B)	176
Chopstick Dubplate, Mr Williamz, Dope Ammo Girls Dem Dada	G major (9B)	175
Dub Pistols, Turntable Dubbers Rock Steady	G major (9B)	88
Naâman, Cutty Ranks, Stevens Kbosh Rebel for life	Ab major (4B)	175
Rulo Smoka Jailhouse Rock Remix	A# minor (3A)	154
Bad Joke Flashback	C# minor (12A)	79
Dreadsquad Featuring Skarra Mucci, Mandinka Warrior & Alex Hudson Me Want	F minor (4A)	70
U.Stone, Vini Selecta, Fu-Steps Blaze Up Di Fire (Dj Panik Remix)	B minor (10A)	90
Isaac Maya, Nfunk I Was Born In The Ghetto	C major (8B)	171
Freestylers & StereoType Featuring Takura The Coming Storm (Ed Solo Remix)	F major (7B)	126
Protoje Feat Chronixx Who Knows (Turntable Dubbers Remix)	F minor (4A)	81
Isaac Maya Feat. Biga Ranx King Of Jungle	F minor (4A)	66
MCD Feat. Ragga Twins & Myesha Alright (Benny Page Remix)	G# minor (1A)	90
Le Peuple De L'Herbe, UK Apachi, Aphrodite No Escape	B major (1B)	172
Tomawok, Kursiva Party Time	C# major (3B)	178
Tomawok, Benny Page My Sound	G major (9B)	89
Isaac Maya, Ranking Diximal Bad Inna Dance	E minor (9A)	85
Biscuit Boys Intergalactic (Prisoners Of Technology TMS 1 Remix)	D major (10B)	106
Fatboy Fat Rockafeller Skank (Mulders Urban Takeover Mix)	G major (9B)	175
Visionary Feat. Camp Souljah Ganja Fire	C# major (3B)	140
Aries Herbsmoke (Visionary Remix)	G major (9B)	90
Miltatek Raggatek Fayah Burn	G# minor (1A)	196
Gunmen Messed Up	B minor (10A)	174
Pixel Jungle On Broadway	E major (12B)	175
Pixel Steppin' (Rollers RMX)	G major (9B)	180
Pixel Ice Cream Sound	D major (10B)	173
Pixel World A Jungle Music	D major (10B)	175
Pixel Legalize it!	C major (8B)	145
Mystic Pulse Herbalist	E minor (9A)	175
Mystic Pulse Call Di Doctor	D major (10B)	176
Gunmen Running Over	C# major (3B)	88
Pixel Soundclash	C# major (3B)	87
Gunmen Teach	E minor (9A)	176
Gunmen Warning	D major (10B)	175
Gunmen My Sound	B major (1B)	175
Mystic Pulse Burn Them	C# minor (12A)	173
Mystic Pulse Strictly Rubadub	B major (1B)	170
Scott Allen & Deeper Connection River Jordan	G# minor (1A)	176
Scott Allen & Deeper Connection We Nah Run	Ab major (4B)	90
Scott Allen, Pixel Jah Is Coming	D minor (7A)	180
Scott Allen, Pixel Babylon Fall	Bb major (6B)	153
Mystic Pulse Babylon Pressure	F# major (2B)	174
Gunmen The Sound	D major (10B)	175
Pixel Boom Bey Bey	G major (9B)	124
Pixel Hank Marvin	B minor (10A)	140
Pixel Get Mash Up	G major (9B)	180
Pixel Armed & Dangerous	C# major (3B)	188
Unknown Artist Rastafari Army	B minor (10A)	97
Unknown Artist Rich Man Dub	G# minor (1A)	120
